transaction_id,arrival_timestamp,order_type,service_duration_min
20260317-0019,2026-03-17T07:32:06,drip,2.7680
20260317-0020,2026-03-17T07:32:33,espresso,4.0752
20260317-0021,2026-03-17T07:34:56,espresso,2.2350
20260317-0022,2026-03-17T07:36:05,espresso,1.7573
20260317-0023,2026-03-17T07:42:22,blended,4.9060
20260317-0024,2026-03-17T07:43:20,espresso,4.0500
20260317-0025,2026-03-17T07:43:52,drip,2.0086
20260317-0026,2026-03-17T07:46:35,espresso,3.3186
20260317-0027,2026-03-17T07:47:48,drip,3.2046
20260317-0028,2026-03-17T07:50:45,espresso,2.2381
20260317-0029,2026-03-17T07:51:18,drip,2.1123
20260317-0030,2026-03-17T07:51:51,espresso,4.3458
20260317-0031,2026-03-17T07:52:16,espresso,5.9968
20260317-0032,2026-03-17T07:55:18,espresso,2.6074
20260317-0033,2026-03-17T07:58:41,espresso,3.4770
20260317-0034,2026-03-17T07:58:51,blended,4.2421
20260317-0035,2026-03-17T08:04:19,espresso,3.7734
20260317-0036,2026-03-17T08:05:08,blended,5.7604
20260317-0037,2026-03-17T08:09:09,espresso,3.7759
20260317-0038,2026-03-17T08:10:05,espresso,2.6261
20260317-0039,2026-03-17T08:11:46,blended,4.6640
20260317-0040,2026-03-17T08:12:30,espresso,3.4469
20260317-0041,2026-03-17T08:13:41,espresso,2.1635
20260317-0042,2026-03-17T08:14:55,blended,11.5506
20260317-0043,2026-03-17T08:17:29,espresso,2.8405
20260317-0044,2026-03-17T08:17:55,espresso,4.3630
20260317-0045,2026-03-17T08:21:06,blended,2.4866
20260317-0046,2026-03-17T08:23:45,espresso,2.9423
20260317-0047,2026-03-17T08:23:46,espresso,2.3254
20260317-0048,2026-03-17T08:26:39,blended,3.8395
20260317-0049,2026-03-17T08:29:39,blended,3.1611
20260317-0050,2026-03-17T08:30:10,drip,2.3866
20260317-0051,2026-03-17T08:32:37,drip,1.5646
20260317-0052,2026-03-17T08:32:56,espresso,3.9719
20260317-0053,2026-03-17T08:36:36,drip,1.6484
20260317-0054,2026-03-17T08:39:07,blended,3.7531
20260317-0055,2026-03-17T08:39:35,espresso,3.9191
20260317-0056,2026-03-17T08:40:19,espresso,2.2719
20260317-0057,2026-03-17T08:40:23,espresso,3.4275
20260317-0058,2026-03-17T08:41:01,espresso,2.5636
20260317-0059,2026-03-17T08:42:51,espresso,3.5450
20260317-0060,2026-03-17T08:43:04,espresso,4.7728
20260317-0061,2026-03-17T08:44:06,espresso,4.5240
20260317-0062,2026-03-17T08:44:13,espresso,2.2245
20260317-0063,2026-03-17T08:49:51,espresso,1.6158
20260317-0064,2026-03-17T08:50:22,espresso,4.7592
20260317-0065,2026-03-17T08:51:54,drip,2.7359
20260317-0066,2026-03-17T08:52:52,drip,2.2024
20260317-0067,2026-03-17T08:53:30,drip,2.1312
20260317-0068,2026-03-17T08:54:32,espresso,1.5584
20260317-0069,2026-03-17T08:58:41,espresso,2.9144
20260317-0070,2026-03-17T09:08:48,espresso,4.2770
20260317-0071,2026-03-17T09:15:13,drip,1.3162
20260317-0072,2026-03-17T09:19:40,espresso,2.8155
20260317-0073,2026-03-17T09:21:20,espresso,3.0131
20260317-0074,2026-03-17T09:28:10,blended,5.9906
20260317-0075,2026-03-17T10:00:17,espresso,2.8465
20260317-0076,2026-03-17T10:02:09,drip,2.5566
20260317-0077,2026-03-17T10:04:28,drip,2.6613
20260317-0078,2026-03-17T10:07:07,drip,1.9952
20260317-0079,2026-03-17T10:07:25,espresso,1.7108
20260317-0080,2026-03-17T10:08:56,blended,6.9723
20260317-0081,2026-03-17T10:09:42,blended,4.1530
20260317-0082,2026-03-17T10:13:46,blended,5.4597
20260317-0083,2026-03-17T10:16:42,blended,5.1745
20260317-0084,2026-03-17T10:29:03,espresso,3.0172
20260317-0085,2026-03-17T10:44:03,espresso,4.5558
20260317-0086,2026-03-17T10:45:31,blended,7.1513
20260317-0087,2026-03-17T10:56:06,espresso,2.7532
20260317-0088,2026-03-17T11:00:20,drip,3.4606
20260317-0089,2026-03-17T11:01:18,blended,3.8237
20260317-0090,2026-03-17T11:11:32,espresso,3.9493
20260317-0091,2026-03-17T11:16:42,drip,2.0546
20260317-0092,2026-03-17T11:19:01,espresso,2.1542
20260317-0093,2026-03-17T11:20:05,espresso,3.4707
20260317-0094,2026-03-17T11:25:55,espresso,3.5478
20260317-0095,2026-03-17T11:26:33,espresso,4.6205
20260317-0096,2026-03-17T11:28:33,espresso,3.1595
20260317-0097,2026-03-17T11:34:24,blended,5.2503
20260317-0098,2026-03-17T11:37:01,espresso,2.7007
20260317-0099,2026-03-17T11:39:49,espresso,2.5958
20260317-0100,2026-03-17T11:39:54,espresso,3.2709
20260317-0101,2026-03-17T11:41:40,espresso,2.9926
20260317-0102,2026-03-17T11:42:53,blended,4.1204
20260317-0103,2026-03-17T11:45:50,drip,1.9517
20260317-0104,2026-03-17T11:47:55,espresso,2.4567
20260317-0105,2026-03-17T11:52:18,espresso,4.6841
20260317-0106,2026-03-17T11:53:40,espresso,5.7793
20260317-0107,2026-03-17T11:57:40,drip,2.2362
20260317-0108,2026-03-17T12:02:01,espresso,1.5234
20260317-0109,2026-03-17T12:02:24,espresso,5.0056
20260317-0110,2026-03-17T12:03:24,espresso,2.0433
20260317-0111,2026-03-17T12:04:55,espresso,2.3132
20260317-0112,2026-03-17T12:07:14,blended,5.3864
20260317-0113,2026-03-17T12:09:30,espresso,3.6274
20260317-0114,2026-03-17T12:13:22,espresso,5.1994
20260317-0115,2026-03-17T12:14:23,espresso,2.3676
20260317-0116,2026-03-17T12:19:11,blended,6.7867
20260317-0117,2026-03-17T12:21:55,drip,1.4252
20260317-0118,2026-03-17T12:22:44,drip,1.7665
20260317-0119,2026-03-17T12:26:27,drip,2.0544
20260317-0120,2026-03-17T12:28:25,espresso,3.8141
20260317-0121,2026-03-17T12:28:52,espresso,4.8867
20260317-0122,2026-03-17T12:30:18,espresso,4.1683
20260317-0123,2026-03-17T12:30:56,blended,3.5018
20260317-0124,2026-03-17T12:34:52,espresso,4.4853
20260317-0125,2026-03-17T12:35:01,espresso,3.0176
20260317-0126,2026-03-17T12:39:56,blended,2.5218
20260317-0127,2026-03-17T12:40:47,espresso,3.5334
20260317-0128,2026-03-17T12:40:59,drip,2.3202
20260317-0129,2026-03-17T12:45:21,espresso,3.8154
20260317-0130,2026-03-17T12:46:52,blended,6.6876
20260317-0131,2026-03-17T12:47:29,blended,5.1049
20260317-0132,2026-03-17T12:48:16,drip,2.0333
20260317-0133,2026-03-17T12:48:35,espresso,2.3960
20260317-0134,2026-03-17T12:53:44,blended,6.1253
20260317-0135,2026-03-17T12:56:34,espresso,3.5175
20260317-0136,2026-03-17T12:58:32,drip,2.0151
20260317-0137,2026-03-17T13:02:31,drip,2.2778
20260317-0138,2026-03-17T13:03:03,drip,1.9323
20260317-0139,2026-03-17T13:04:54,blended,5.6974
20260317-0140,2026-03-17T13:21:54,espresso,5.4115
20260317-0141,2026-03-17T13:26:38,blended,3.0322
20260317-0142,2026-03-17T13:39:11,espresso,1.8833
20260317-0143,2026-03-17T13:42:53,blended,3.7029
20260317-0144,2026-03-17T13:46:38,espresso,2.2811
20260317-0145,2026-03-17T13:54:05,espresso,3.5874
20260317-0146,2026-03-17T13:54:57,espresso,5.9971
20260317-0147,2026-03-17T13:55:19,espresso,6.1028
20260317-0148,2026-03-17T13:55:32,espresso,2.8055
20260317-0149,2026-03-17T13:59:20,drip,1.5157
20260317-0150,2026-03-17T14:41:10,espresso,2.8443
20260317-0151,2026-03-17T14:47:26,drip,2.4052
20260317-0152,2026-03-17T14:59:17,blended,3.3983
20260317-0153,2026-03-17T15:04:53,espresso,1.9815
20260317-0154,2026-03-17T15:07:50,blended,3.9069
20260317-0155,2026-03-17T15:16:22,drip,2.0015
20260317-0156,2026-03-17T15:34:55,espresso,3.3276
20260317-0157,2026-03-17T15:38:47,espresso,2.5293
20260317-0158,2026-03-17T15:46:54,espresso,2.0714
20260317-0159,2026-03-17T15:49:51,blended,4.7519
20260317-0160,2026-03-17T15:57:27,espresso,3.4811
20260317-0161,2026-03-17T16:02:07,blended,3.4672
20260317-0162,2026-03-17T16:11:58,espresso,1.1222
20260317-0163,2026-03-17T16:12:12,blended,4.8975
20260317-0164,2026-03-17T16:16:29,blended,4.5809
20260317-0165,2026-03-17T16:24:46,espresso,3.5848
20260317-0166,2026-03-17T16:25:44,drip,2.0263
20260317-0167,2026-03-17T16:26:15,espresso,2.5067
20260317-0168,2026-03-17T16:27:13,espresso,5.4263
20260317-0169,2026-03-17T16:32:56,blended,5.0081
20260317-0170,2026-03-17T16:37:38,espresso,2.3755
20260317-0171,2026-03-17T16:44:47,espresso,4.1593
20260317-0172,2026-03-17T16:56:25,espresso,4.6520
20260317-0173,2026-03-17T16:57:22,drip,2.5712
20260317-0174,2026-03-17T16:59:42,espresso,3.3710
20260317-0175,2026-03-17T16:59:51,espresso,3.1085
20260318-0000,2026-03-18T07:00:37,drip,3.5951
20260318-0001,2026-03-18T07:03:03,drip,3.2427
20260318-0002,2026-03-18T07:03:30,blended,4.6745
20260318-0003,2026-03-18T07:05:13,blended,6.0112
20260318-0004,2026-03-18T07:06:45,blended,6.6084
20260318-0005,2026-03-18T07:10:37,espresso,4.8398
20260318-0006,2026-03-18T07:10:38,drip,1.4016
20260318-0007,2026-03-18T07:10:41,drip,2.1182
20260318-0008,2026-03-18T07:21:36,drip,2.4565
20260318-0009,2026-03-18T07:21:58,blended,3.4540
20260318-0010,2026-03-18T07:22:53,drip,1.0809
20260318-0011,2026-03-18T07:28:09,blended,3.2837
20260318-0012,2026-03-18T07:30:09,espresso,3.7699
20260318-0013,2026-03-18T07:38:11,drip,2.1611
20260318-0014,2026-03-18T07:40:14,espresso,5.1738
20260318-0015,2026-03-18T07:42:09,blended,2.7714
20260318-0016,2026-03-18T07:42:10,blended,2.6607
20260318-0017,2026-03-18T07:42:47,blended,6.9567
20260318-0018,2026-03-18T07:43:10,drip,1.7571
20260318-0019,2026-03-18T07:47:14,blended,3.0018
20260318-0020,2026-03-18T07:49:09,drip,2.4090
20260318-0021,2026-03-18T07:54:38,blended,4.1906
20260318-0022,2026-03-18T07:55:42,espresso,4.7132
20260318-0023,2026-03-18T07:56:33,blended,4.4291
20260318-0024,2026-03-18T07:56:37,espresso,2.2459
20260318-0025,2026-03-18T07:56:43,espresso,2.1160
20260318-0026,2026-03-18T07:58:14,drip,1.1301
20260318-0027,2026-03-18T07:58:15,drip,2.2549
20260318-0028,2026-03-18T07:59:20,espresso,1.9614
20260318-0029,2026-03-18T07:59:47,blended,4.1568
20260318-0030,2026-03-18T08:11:03,drip,1.9412
20260318-0031,2026-03-18T08:13:47,espresso,3.7296
20260318-0032,2026-03-18T08:13:52,drip,1.7528
20260318-0033,2026-03-18T08:15:25,espresso,2.1994
20260318-0034,2026-03-18T08:18:49,espresso,2.8202
20260318-0035,2026-03-18T08:21:35,espresso,3.3044
20260318-0036,2026-03-18T08:22:41,espresso,5.0290
20260318-0037,2026-03-18T08:23:43,drip,3.1447
20260318-0038,2026-03-18T08:29:10,drip,2.7940
20260318-0039,2026-03-18T08:29:51,drip,2.1723
20260318-0040,2026-03-18T08:30:32,blended,3.8720
20260318-0041,2026-03-18T08:34:06,espresso,3.4339
20260318-0042,2026-03-18T08:36:22,drip,2.4854
20260318-0043,2026-03-18T08:41:14,drip,1.9790
20260318-0044,2026-03-18T08:44:43,espresso,3.8245
20260318-0045,2026-03-18T08:45:16,espresso,3.3524
20260318-0046,2026-03-18T08:46:05,espresso,2.7539
20260318-0047,2026-03-18T08:48:48,drip,1.9553
20260318-0048,2026-03-18T08:55:03,espresso,2.2456
20260318-0049,2026-03-18T08:55:33,espresso,3.1033
20260318-0050,2026-03-18T08:56:15,espresso,3.9973
20260318-0051,2026-03-18T08:59:36,espresso,4.0760
20260318-0052,2026-03-18T09:03:58,blended,7.7983
20260318-0053,2026-03-18T09:05:22,drip,1.8648
20260318-0054,2026-03-18T09:10:00,blended,4.0516
20260318-0055,2026-03-18T09:13:23,blended,4.5295
20260318-0056,2026-03-18T09:17:20,blended,5.7945
20260318-0057,2026-03-18T09:18:41,espresso,5.6844
20260318-0058,2026-03-18T09:20:50,espresso,5.5286
20260318-0059,2026-03-18T09:30:45,espresso,2.3983
20260318-0060,2026-03-18T09:34:39,drip,2.2408
20260318-0061,2026-03-18T09:50:08,drip,2.5669
20260318-0062,2026-03-18T09:52:10,espresso,7.7444
20260318-0063,2026-03-18T09:53:24,espresso,5.0340
20260318-0064,2026-03-18T09:58:24,espresso,2.5432
20260318-0065,2026-03-18T10:02:23,espresso,6.1678
20260318-0066,2026-03-18T10:03:54,espresso,3.1605
20260318-0067,2026-03-18T10:07:22,blended,6.6093
20260318-0068,2026-03-18T10:11:51,drip,3.1315
20260318-0069,2026-03-18T10:29:44,espresso,4.0280
20260318-0070,2026-03-18T10:44:02,espresso,2.5750
20260318-0071,2026-03-18T10:46:58,drip,2.1296
20260318-0072,2026-03-18T10:47:51,espresso,4.1683
20260318-0073,2026-03-18T10:49:05,drip,3.2474
20260318-0074,2026-03-18T10:54:05,espresso,4.0500
20260318-0075,2026-03-18T10:54:53,blended,5.9519
20260318-0076,2026-03-18T10:55:41,blended,4.8202
20260318-0077,2026-03-18T10:55:57,blended,6.1699
20260318-0078,2026-03-18T10:56:06,blended,3.6452
20260318-0079,2026-03-18T11:04:48,drip,2.7471
20260318-0080,2026-03-18T11:07:02,espresso,2.2918
20260318-0081,2026-03-18T11:09:06,drip,1.7905
20260318-0082,2026-03-18T11:15:18,blended,4.7810
20260318-0083,2026-03-18T11:18:50,blended,5.4152
20260318-0084,2026-03-18T11:18:57,drip,2.8073
20260318-0085,2026-03-18T11:22:56,espresso,3.0017
20260318-0086,2026-03-18T11:27:15,espresso,3.9057
20260318-0087,2026-03-18T11:27:51,drip,1.8312
20260318-0088,2026-03-18T11:28:05,blended,4.0820
20260318-0089,2026-03-18T11:28:56,espresso,3.1463
20260318-0090,2026-03-18T11:30:42,espresso,5.0819
20260318-0091,2026-03-18T11:33:09,espresso,4.4175
20260318-0092,2026-03-18T11:36:44,espresso,3.4292
20260318-0093,2026-03-18T11:42:59,drip,1.2180
20260318-0094,2026-03-18T11:45:06,drip,2.8964
20260318-0095,2026-03-18T12:02:01,drip,2.1148
20260318-0096,2026-03-18T12:08:00,drip,2.9452
20260318-0097,2026-03-18T12:10:39,espresso,4.4655
20260318-0098,2026-03-18T12:10:53,espresso,2.5075
20260318-0099,2026-03-18T12:13:44,espresso,3.8036
20260318-0100,2026-03-18T12:14:05,espresso,2.1204
20260318-0101,2026-03-18T12:15:49,espresso,5.6510
20260318-0102,2026-03-18T12:16:48,blended,4.2690
20260318-0103,2026-03-18T12:18:36,espresso,3.7143
20260318-0104,2026-03-18T12:22:11,espresso,2.5517
20260318-0105,2026-03-18T12:24:50,espresso,7.5443
20260318-0106,2026-03-18T12:29:07,drip,3.1204
20260318-0107,2026-03-18T12:30:57,espresso,3.8865
20260318-0108,2026-03-18T12:38:27,espresso,1.9776
20260318-0109,2026-03-18T12:45:36,drip,1.7606
20260318-0110,2026-03-18T12:48:59,espresso,2.6456
20260318-0111,2026-03-18T12:51:29,espresso,4.1634
20260318-0112,2026-03-18T12:52:02,espresso,3.2631
20260318-0113,2026-03-18T13:03:07,blended,5.8894
20260318-0114,2026-03-18T13:07:31,espresso,4.3971
20260318-0115,2026-03-18T13:18:18,drip,1.7587
20260318-0116,2026-03-18T13:21:52,espresso,3.0963
20260318-0117,2026-03-18T13:24:50,espresso,3.9795
20260318-0118,2026-03-18T13:30:20,espresso,3.7717
20260318-0119,2026-03-18T13:44:06,drip,1.8661
20260318-0120,2026-03-18T13:45:12,drip,3.4170
20260318-0121,2026-03-18T13:53:06,drip,1.1328
20260318-0122,2026-03-18T13:57:27,drip,1.2050
20260318-0123,2026-03-18T14:02:44,espresso,3.8389
20260318-0124,2026-03-18T14:35:12,blended,6.3801
20260318-0125,2026-03-18T14:40:30,drip,1.8084
20260318-0126,2026-03-18T14:49:12,espresso,2.1501
20260318-0127,2026-03-18T14:58:32,drip,1.2643
20260318-0128,2026-03-18T15:13:38,blended,3.1231
20260318-0129,2026-03-18T15:15:09,drip,1.5705
20260318-0130,2026-03-18T15:20:08,espresso,2.1217
20260318-0131,2026-03-18T15:20:41,espresso,6.7008
20260318-0132,2026-03-18T15:31:51,espresso,1.6299
20260318-0133,2026-03-18T15:42:22,espresso,3.3271
20260318-0134,2026-03-18T15:46:01,espresso,2.8678
20260318-0135,2026-03-18T15:47:28,blended,4.7876
20260318-0136,2026-03-18T15:57:36,blended,3.4612
20260318-0137,2026-03-18T16:14:10,espresso,3.3567
20260318-0138,2026-03-18T16:28:49,espresso,2.0394
20260318-0139,2026-03-18T16:40:20,espresso,3.1778
20260318-0140,2026-03-18T16:48:02,drip,2.6146
20260318-0141,2026-03-18T16:57:00,blended,6.1716
20260319-0000,2026-03-19T07:03:03,blended,4.3505
20260319-0001,2026-03-19T07:04:18,espresso,3.2019
20260319-0002,2026-03-19T07:05:39,blended,2.9747
20260319-0003,2026-03-19T07:06:56,espresso,2.8569
20260319-0004,2026-03-19T07:16:32,drip,2.4327
20260319-0005,2026-03-19T07:23:16,espresso,4.3385
20260319-0006,2026-03-19T07:24:01,espresso,3.8165
20260319-0007,2026-03-19T07:24:40,drip,1.5402
20260319-0008,2026-03-19T07:26:50,blended,6.0302
20260319-0009,2026-03-19T07:29:37,espresso,2.5543
20260319-0010,2026-03-19T07:31:36,espresso,2.4925
20260319-0011,2026-03-19T07:33:38,espresso,2.7295
20260319-0012,2026-03-19T07:36:29,drip,2.8036
20260319-0013,2026-03-19T07:36:35,espresso,2.7860
20260319-0014,2026-03-19T07:37:38,drip,2.1916
20260319-0015,2026-03-19T07:39:20,espresso,2.9097
20260319-0016,2026-03-19T07:39:35,espresso,5.4732
20260319-0017,2026-03-19T07:41:32,espresso,3.4854
20260319-0018,2026-03-19T07:41:52,drip,1.6967
20260319-0019,2026-03-19T07:42:41,espresso,1.9182
20260319-0020,2026-03-19T07:43:29,blended,5.0442
20260319-0021,2026-03-19T07:43:31,espresso,3.2266
20260319-0022,2026-03-19T07:49:23,drip,1.7512
20260319-0023,2026-03-19T07:50:54,drip,1.4149
20260319-0024,2026-03-19T07:52:52,blended,7.1671
20260319-0025,2026-03-19T07:54:59,drip,2.3792
20260319-0026,2026-03-19T08:01:32,drip,2.6167
20260319-0027,2026-03-19T08:03:14,espresso,2.9643
20260319-0028,2026-03-19T08:04:23,espresso,3.0487
20260319-0029,2026-03-19T08:10:58,blended,7.5205
20260319-0030,2026-03-19T08:12:14,drip,1.4844
20260319-0031,2026-03-19T08:12:14,espresso,5.4226
20260319-0032,2026-03-19T08:13:50,drip,2.9556
20260319-0033,2026-03-19T08:16:43,espresso,2.0645
20260319-0034,2026-03-19T08:17:07,drip,1.4163
20260319-0035,2026-03-19T08:17:39,espresso,6.4704
20260319-0036,2026-03-19T08:17:43,drip,1.9499
20260319-0037,2026-03-19T08:18:02,espresso,3.2335
20260319-0038,2026-03-19T08:21:13,espresso,3.5523
20260319-0039,2026-03-19T08:27:51,drip,1.7284
20260319-0040,2026-03-19T08:31:39,espresso,4.6258
20260319-0041,2026-03-19T08:34:41,blended,3.0131
20260319-0042,2026-03-19T08:35:59,drip,2.6283
20260319-0043,2026-03-19T08:36:34,espresso,2.7166
20260319-0044,2026-03-19T08:38:27,espresso,2.5221
20260319-0045,2026-03-19T08:40:31,espresso,2.8342
20260319-0046,2026-03-19T08:40:53,espresso,4.2584
20260319-0047,2026-03-19T08:42:28,blended,3.9744
20260319-0048,2026-03-19T08:43:49,blended,2.4722
20260319-0049,2026-03-19T08:49:28,espresso,2.3489
20260319-0050,2026-03-19T08:49:39,drip,2.3135
20260319-0051,2026-03-19T08:50:59,espresso,2.3758
20260319-0052,2026-03-19T08:53:28,espresso,2.4434
20260319-0053,2026-03-19T08:53:30,drip,1.6021
20260319-0054,2026-03-19T08:55:00,espresso,4.3601
20260319-0055,2026-03-19T08:56:36,drip,2.1282
20260319-0056,2026-03-19T08:58:53,drip,2.7986
20260319-0057,2026-03-19T08:59:40,espresso,2.9140
20260319-0058,2026-03-19T09:06:06,blended,6.3722
20260319-0059,2026-03-19T09:09:58,drip,1.0657
20260319-0060,2026-03-19T09:10:40,espresso,3.3655
20260319-0061,2026-03-19T09:11:21,espresso,3.0237
20260319-0062,2026-03-19T09:14:28,espresso,2.8938
20260319-0063,2026-03-19T09:20:14,espresso,5.1193
20260319-0064,2026-03-19T09:23:58,espresso,2.9794
20260319-0065,2026-03-19T09:30:59,espresso,3.9904
20260319-0066,2026-03-19T09:33:04,espresso,5.2580
20260319-0067,2026-03-19T09:38:48,drip,2.0897
20260319-0068,2026-03-19T09:51:44,espresso,2.6848
20260319-0069,2026-03-19T09:53:25,espresso,1.9128
20260319-0070,2026-03-19T09:57:50,drip,1.8597
20260319-0071,2026-03-19T09:58:05,drip,2.2349
20260319-0072,2026-03-19T09:58:52,espresso,4.4267
20260319-0073,2026-03-19T10:03:46,blended,5.2488
20260319-0074,2026-03-19T10:20:11,blended,3.5012
20260319-0075,2026-03-19T10:20:22,espresso,3.5769
20260319-0076,2026-03-19T10:28:26,espresso,2.8252
20260319-0077,2026-03-19T10:34:02,espresso,2.1475
20260319-0078,2026-03-19T10:36:24,drip,2.5884
20260319-0079,2026-03-19T10:40:03,drip,1.3816
20260319-0080,2026-03-19T10:42:33,espresso,3.5253
20260319-0081,2026-03-19T10:56:25,espresso,2.2452
20260319-0082,2026-03-19T11:00:30,espresso,3.6538
20260319-0083,2026-03-19T11:07:49,espresso,3.3747
20260319-0084,2026-03-19T11:16:24,drip,1.6430
20260319-0085,2026-03-19T11:18:52,blended,4.3607
20260319-0086,2026-03-19T11:18:55,espresso,2.0363
20260319-0087,2026-03-19T11:31:32,drip,3.5917
20260319-0088,2026-03-19T11:31:35,espresso,2.3739
20260319-0089,2026-03-19T11:35:17,espresso,4.1391
20260319-0090,2026-03-19T11:37:55,espresso,5.9677
20260319-0091,2026-03-19T11:43:33,drip,2.0303
20260319-0092,2026-03-19T11:49:26,espresso,4.3327
20260319-0093,2026-03-19T11:50:28,espresso,6.8371
20260319-0094,2026-03-19T11:57:43,blended,7.1786
20260319-0095,2026-03-19T11:58:43,espresso,3.7184
20260319-0096,2026-03-19T12:04:56,espresso,2.8895
20260319-0097,2026-03-19T12:06:18,drip,2.6557
20260319-0098,2026-03-19T12:06:35,espresso,3.2983
20260319-0099,2026-03-19T12:09:30,drip,1.1660
20260319-0100,2026-03-19T12:11:14,drip,1.5608
20260319-0101,2026-03-19T12:11:59,espresso,3.1194
20260319-0102,2026-03-19T12:13:57,drip,2.8023
20260319-0103,2026-03-19T12:17:20,espresso,3.6451
20260319-0104,2026-03-19T12:20:14,drip,1.7081
20260319-0105,2026-03-19T12:33:06,blended,4.9378
20260319-0106,2026-03-19T12:33:18,espresso,1.6139
20260319-0107,2026-03-19T12:35:25,espresso,2.1921
20260319-0108,2026-03-19T12:36:20,drip,3.2926
20260319-0109,2026-03-19T12:38:19,espresso,1.8550
20260319-0110,2026-03-19T12:45:00,drip,3.3200
20260319-0111,2026-03-19T12:54:06,drip,3.6713
20260319-0112,2026-03-19T12:54:25,espresso,3.2903
20260319-0113,2026-03-19T12:59:40,espresso,6.2793
20260319-0114,2026-03-19T13:02:23,blended,5.6264
20260319-0115,2026-03-19T13:03:40,espresso,2.4590
20260319-0116,2026-03-19T13:13:27,drip,1.7611
20260319-0117,2026-03-19T13:13:39,espresso,6.2039
